1.38143	195
1.87436	196
1.42672	197
1.44964	198
1.21558	199
1.5489	200
1.52281	201
1.48855	202
1.47654	203
1.56553	204
1.47361	205
1.83286	206
1.56184	207
1.63276	208
1.37679	209
1.77908	210
1.55052	211
1.46202	212
1.17842	213
1.3715	214
1.36242	215
1.08289	216
1.9891	217
2.02562	218
1.82915	219
2.07723	220
1.62771	221
1.24211	222
1.53409	223
0.883572	224
2.23969	225
1.69719	226
1.53221	227
1.5268	228
1.71679	229
1.35673	230
1.58626	231
1.40432	232
0.82474	233
1.60751	234
2.23488	235
1.47381	236
1.97699	237
1.46788	238
1.45346	239
1.35222	240
1.4238	241
1.36616	242
1.3937	243
1.59624	244
1.11152	245
1.57533	246
1.5325	247
1.9866	248
1.37293	249
1.19669	250
1.55434	251
1.40997	252
1.50507	253
1.6972	254
1.74601	255
1.14844	256
1.7815	257
0.994599	258
1.22374	259
1.69526	260
1.30048	261
1.39795	262
1.53913	263
1.52843	264
1.58019	265
1.31908	266
1.97178	267
1.25734	268
1.37652	269
1.92314	270
1.62461	271
1.81688	272
1.54984	273
1.63158	274
1.58394	275
1.26718	276
1.12664	277
1.45678	278
1.31613	279
1.3081	280
1.52155	281
1.3621	282
1.47845	283
1.36249	284
1.4599	285
1.23535	286
1.27476	287
0.769063	288
1.64	289
1.32364	290
1.30863	291
1.4869	292
1.8167	293
1.21488	294
1.27258	295
1.1837	296
1.27381	297
1.49319	298
1.00408	299
1.08387	300
1.40838	301
1.66675	302
1.80779	303
1.60091	304
1.59464	305
1.32909	306
1.738	307
1.69126	308
0.900208	309
1.14835	310
1.34585	311
1.63759	312
1.48034	313
1.56231	314
2.20655	315
1.43605	316
1.37724	317
1.87857	318
1.44084	319
1.33115	320
1.13799	321
1.82754	322
1.20042	323
1.5968	324
1.54733	325
1.46476	326
1.47658	327
1.3488	328
1.44302	329
1.36585	330
1.48487	331
1.78886	332
1.24077	333
1.61348	334
1.08369	335
1.70646	336
1.46528	337
1.61733	338
1.21896	339
1.25949	340
1.69342	341
1.7325	342
1.90315	343
1.69342	344
1.45103	345
1.41533	346
1.55754	347
1.18406	348
1.42538	349
2.16486	350
1.13729	351
1.19844	352
1.37962	353
1.72284	354
1.39026	355
1.25512	356
1.38166	357
1.47043	358
1.02297	359
1.59698	360
1.59388	361
1.68487	362
1.43469	363
1.50133	364
1.85548	365
1.35602	366
1.77884	367
1.51303	368
1.72956	369
1.69879	370
1.40804	371
1.24482	372
1.78087	373
1.50539	374
1.55472	375
1.21901	376
1.72821	377
1.74	378
1.54133	379
1.18905	380
1.92019	381
1.64193	382
1.8035	383
1.61014	384
1.46884	385
1.21829	386
1.42226	387
2.00048	388
1.32089	389
1.97227	390
1.58768	391
1.30292	392
0.989629	393
2.00888	394
1.19501	395
1.8259	396
1.82185	397
1.49799	398
1.50122	399
1.01282	400
1.75013	401
1.24642	402
1.77827	403
1.43423	404
1.57483	405
1.19594	406
1.12433	407
1.12015	408
1.3824	409
1.46977	410
1.56594	411
1.64089	412
1.15018	413
1.4003	414
1.58943	415
1.38303	416
1.83472	417
1.71437	418
1.46441	419
1.44513	420
1.95324	421
1.39745	422
1.52446	423
1.435	424
1.9469	425
1.85407	426
1.81979	427
1.38721	428
1.69982	429
1.10706	430
1.35952	431
1.64071	432
1.67858	433
1.6149	434
1.32906	435
1.13561	436
2.01451	437
1.37979	438
1.75608	439
1.70165	440
1.47818	441
1.3055	442
1.43009	443
1.44656	444
1.34583	445
2.1854	446
1.17621	447
1.06716	448
1.63298	449
1.49149	450
1.0164	451
1.75233	452
1.40819	453
1.70817	454
1.55725	455
1.64169	456
1.96577	457
1.33812	458
1.29119	459
1.75923	460
1.69077	461
1.70294	462
1.49412	463
1.54166	464
1.38711	465
1.742	466
1.56383	467
0.977941	468
1.2648	469
1.36545	470
1.65883	471
1.08669	472
1.98595	473
1.8852	474
1.43995	475
2.19935	476
1.31718	477
1.99451	478
1.7725	479
1.43484	480
1.12946	481
1.44132	482
1.6177	483
1.53851	484
1.57409	485
1.6398	486
1.29352	487
1.92376	488
1.60249	489
1.06655	490
1.72532	491
1.13946	492
1.22098	493
0.937884	494
1.70911	495
1.48556	496
1.18011	497
1.55152	498
1.13454	499
1.27214	500
1.07257	501
1.85341	502
1.55943	503
1.28746	504
1.62854	505
1.5967	506
1.50364	507
1.31007	508
1.9301	509
1.18249	510
1.42037	511
1.38708	512
1.92808	513
0.832931	514
1.16487	515
1.80326	516
1.52859	517
1.68276	518
2.10955	519
1.6401	520
2.29553	521
1.43176	522
1.8112	523
1.72846	524
1.62494	525
1.26088	526
1.50205	527
0.967357	528
1.72499	529
1.26831	530
1.47121	531
1.80115	532
1.35371	533
1.88434	534
1.55189	535
1.49467	536
1.51971	537
1.56877	538
1.74633	539
1.17202	540
1.86526	541
1.26471	542
1.3682	543
1.60352	544
1.6484	545
2.36986	546
1.50617	547
1.7201	548
1.83554	549
0.839469	550
1.72349	551
1.38562	552
1.95793	553
1.90962	554
1.62672	555
1.51085	556
1.26229	557
2.40154	558
1.17135	559
1.42509	560
2.27072	561
1.51035	562
1.82759	563
1.53973	564
0.881226	565
1.44981	566
1.25501	567
1.52685	568
1.73733	569
1.48095	570
1.43444	571
1.43272	572
1.80289	573
1.51636	574
1.95929	575
1.12469	576
1.39671	577
1.18669	578
1.64332	579
1.78432	580
1.90125	581
1.37902	582
1.54513	583
1.94272	584
1.98515	585
1.44532	586
1.12859	587
1.39707	588
1.87808	589
1.42102	590
1.47299	591
2.33996	592
1.48519	593
1.22781	594
1.68751	595
1.81892	596
1.75297	597
2.01504	598
1.03682	599
1.48929	600
1.54619	601
1.43413	602
1.44817	603
1.75688	604
1.75968	605
1.92054	606
1.71219	607
1.55756	608
1.58909	609
1.57101	610
1.50613	611
1.76684	612
1.4745	613
1.70952	614
0.805126	615
1.36913	616
1.94387	617
1.55877	618
1.00065	619
1.92628	620
1.28012	621
1.43734	622
1.73201	623
1.4159	624
1.69784	625
1.57734	626
1.66609	627
1.82153	628
1.86818	629
1.64242	630
1.48451	631
1.15109	632
1.30104	633
1.73112	634
1.84622	635
1.63281	636
1.12663	637
1.52949	638
1.6933	639
1.19517	640
1.34379	641
1.8109	642
2.00086	643
0.973587	644
1.71913	645
1.32314	646
1.16328	647
1.35547	648
1.95173	649
1.35894	650
1.24382	651
1.67436	652
1.58653	653
1.49112	654
1.72378	655
1.36086	656
1.50616	657
0.893613	658
1.40655	659
1.57245	660
1.17012	661
1.40156	662
1.54929	663
1.65024	664
1.42869	665
1.23683	666
1.65606	667
1.80707	668
1.83405	669
1.44747	670
1.21153	671
1.4021	672
1.75604	673
1.12884	674
1.66998	675
1.86052	676
0.918892	677
1.59509	678
1.06196	679
1.76396	680
1.62026	681
1.48474	682
1.59128	683
1.66685	684
1.36266	685
1.35377	686
1.56065	687
2.00819	688
1.20963	689
1.9498	690
0.966761	691
1.39396	692
1.34239	693
1.51457	694
0.992663	695
0.753768	696
1.55632	697
1.42005	698
1.24168	699
1.50204	700
1.07541	701
1.28544	702
1.5645	703
1.8775	704
1.49712	705
1.7094	706
1.4548	707
1.98455	708
1.0205	709
1.40421	710
1.61532	711
1.99596	712
1.65771	713
1.50367	714
1.42098	715
1.90487	716
1.80202	717
1.42609	718
1.66384	719
1.42485	720
1.82357	721
1.56118	722
0.716908	723
1.45626	724
1.60571	725
1.86473	726
1.8062	727
1.36574	728
1.92595	729
1.6789	730
1.48629	731
1.39259	732
1.56805	733
1.47779	734
1.38743	735
1.18488	736
1.46668	737
2.10932	738
1.73788	739
1.25065	740
1.71056	741
1.28976	742
1.95163	743
1.31155	744
1.12496	745
2.07628	746
1.74397	747
1.52865	748
1.35324	749
1.02198	750
1.5748	751
1.83366	752
1.46926	753
2.11933	754
1.31884	755
1.8143	756
1.77218	757
1.66903	758
1.32703	759
1.86085	760
1.28939	761
1.5812	762
0.758299	763
1.89591	764
1.49012	765
1.60609	766
1.63169	767
0.896236	768
1.94082	769
1.39898	770
1.85488	771
1.56246	772
1.18127	773
1.75829	774
1.55266	775
1.64318	776
1.31227	777
1.86181	778
1.61547	779
1.47709	780
1.16092	781
1.26945	782
1.51109	783
1.33644	784
1.32238	785
1.99643	786
1.95413	787
1.20001	788
1.60277	789
0.94392	790
1.37535	791
1.60973	792
1.46186	793
1.67353	794
1.30677	795
1.96304	796
1.27022	797
1.63115	798
1.98546	799
1.50961	800
1.47182	801
1.19681	802
1.55883	803
2.13669	804
1.90351	805
1.69541	806
1.0055	807
1.62485	808
1.21493	809
1.31308	810
1.88637	811
2.07451	812
1.2116	813
1.47566	814
1.68693	815
1.35076	816
1.51254	817
1.47093	818
1.9458	819
1.11292	820
1.35472	821
1.36665	822
1.79575	823
1.64387	824
1.36825	825
1.76499	826
1.31644	827
1.54091	828
1.38526	829
1.94438	830
1.21161	831
1.68559	832
1.2653	833
0.900843	834
0.969368	835
1.53224	836
1.1904	837
1.14605	838
1.66457	839
1.65489	840
1.95828	841
1.72089	842
1.41883	843
1.56137	844
1.3446	845
1.34825	846
1.70682	847
1.65133	848
1.82695	849
1.27549	850
1.5581	851
1.68883	852
1.6647	853
1.72917	854
1.44189	855
1.29382	856
0.685421	857
1.43139	858
1.20701	859
1.77471	860
1.1869	861
1.70946	862
2.28191	863
1.78835	864
1.77966	865
0.867919	866
1.1507	867
1.18476	868
1.23611	869
1.66835	870
1.6057	871
1.26247	872
1.27917	873
1.36949	874
1.82574	875
1.10242	876
1.49986	877
1.55521	878
1.53422	879
1.50301	880
1.64298	881
1.39854	882
1.68151	883
1.56684	884
1.40018	885
1.09924	886
2.17331	887
0.897633	888
1.56117	889
1.68602	890
1.32104	891
1.43883	892
1.01736	893
1.66214	894
1.8116	895
1.33289	896
1.68178	897
1.70969	898
1.87538	899
1.1577	900
1.78318	901
1.05668	902
1.25736	903
1.7331	904
1.28871	905
1.22021	906
1.57583	907
1.99712	908
1.30484	909
1.3615	910
1.25171	911
1.28454	912
1.6487	913
1.05047	914
1.07008	915
1.57881	916
1.55703	917
1.13944	918
1.29503	919
1.23598	920
1.5284	921
1.706	922
1.56883	923
1.429	924
1.91874	925
1.4896	926
1.01632	927
1.38969	928
1.38239	929
1.64888	930
1.32783	931
1.51697	932
1.13187	933
1.38984	934
1.43269	935
1.59575	936
2.41513	937
1.42743	938
1.65348	939
1.9865	940
1.28368	941
1.83942	942
1.35734	943
1.05121	944
1.64807	945
1.4998	946
1.6191	947
1.80952	948
1.38437	949
1.21406	950
1.43973	951
1.60847	952
1.62453	953
1.54345	954
1.41387	955
1.83452	956
1.60305	957
1.31308	958
1.24568	959
1.62366	960
1.75439	961
1.30512	962
1.52546	963
1.74395	964
1.50148	965
1.21708	966
1.4505	967
1.62215	968
1.41503	969
1.47336	970
1.50579	971
1.71553	972
1.73545	973
1.62992	974
1.74082	975
1.16453	976
1.53526	977
1.32994	978
1.3871	979
1.43217	980
1.17177	981
1.12488	982
1.34738	983
1.66056	984
1.58338	985
1.64065	986
1.04283	987
1.61432	988
1.71063	989
0.918982	990
1.58063	991
1.85206	992
1.76965	993
1.97896	994
1.39866	995
2.19053	996
1.43139	997
1.95958	998
1.18391	999
1.27249	1000
1.03771	1001
1.63029	1002
1.51271	1003
1.64744	1004
1.11244	1005
0.79561	1006
1.91233	1007
1.26001	1008
1.58444	1009
1.49815	1010
1.1983	1011
1.61068	1012
1.38325	1013
1.43127	1014
1.26337	1015
1.20997	1016
1.40155	1017
1.6784	1018
1.10125	1019
1.37202	1020
2.26352	1021
1.04918	1022
1.52677	1023
0.958015	1024
1.81319	1025
1.35115	1026
1.09771	1027
1.71907	1028
2.06585	1029
1.68064	1030
1.73765	1031
0.928537	1032
1.53666	1033
1.27837	1034
0.775656	1035
1.13799	1036
1.30671	1037
1.26814	1038
1.40352	1039
1.74668	1040
1.26443	1041
1.23374	1042
1.67281	1043
1.91931	1044
1.18646	1045
1.65812	1046
1.30481	1047
1.86598	1048
1.59923	1049
1.30513	1050
1.61003	1051
1.58453	1052
1.31295	1053
0.999275	1054
1.67058	1055
1.00123	1056
1.75613	1057
1.40204	1058
1.76903	1059
1.06232	1060
1.46792	1061
1.24923	1062
1.61427	1063
1.03916	1064
1.23877	1065
1.19402	1066
1.73978	1067
1.59763	1068
1.44337	1069
1.51238	1070
1.74886	1071
1.88078	1072
1.71237	1073
1.57466	1074
1.25721	1075
1.31486	1076
1.39035	1077
1.58615	1078
1.39631	1079
1.20289	1080
1.29705	1081
1.72731	1082
1.85687	1083
1.37119	1084
1.38871	1085
1.86796	1086
1.81308	1087
1.51766	1088
1.81898	1089
0.937459	1090
1.40673	1091
1.64918	1092
0.872142	1093
1.16232	1094
1.56009	1095
1.36775	1096
1.83745	1097
1.47632	1098
1.4551	1099
1.42026	1100
1.58763	1101
1.48714	1102
1.82917	1103
1.46027	1104
1.51327	1105
2.0134	1106
1.33055	1107
1.18127	1108
1.87786	1109
1.67713	1110
1.13561	1111
1.45901	1112
1.64485	1113
1.39284	1114
1.55415	1115
1.30187	1116
1.75948	1117
1.94518	1118
1.68984	1119
2.24605	1120
1.71612	1121
1.19937	1122
1.5833	1123
2.02226	1124
1.91789	1125
1.37023	1126
1.27364	1127
1.16971	1128
1.434	1129
1.78871	1130
1.95357	1131
1.62509	1132
1.5085	1133
1.93381	1134
1.40596	1135
1.61603	1136
1.56343	1137
1.79078	1138
1.83239	1139
1.17333	1140
1.57872	1141
1.1365	1142
2.12168	1143
0.960777	1144
1.32154	1145
1.32074	1146
1.52114	1147
1.19208	1148
1.58238	1149
1.53476	1150
1.55766	1151
1.49625	1152
1.6747	1153
1.22698	1154
1.87431	1155
0.699397	1156
1.41817	1157
1.42377	1158
1.62187	1159
1.22971	1160
2.45245	1161
1.57844	1162
1.17025	1163
1.94034	1164
0.937094	1165
1.90192	1166
1.42289	1167
1.63434	1168
2.10827	1169
1.67805	1170
1.07234	1171
1.63514	1172
1.85565	1173
1.22912	1174
1.06663	1175
1.85667	1176
2.13855	1177
1.6308	1178
1.30871	1179
1.5197	1180
1.47538	1181
1.49532	1182
1.83859	1183
1.55991	1184
1.87736	1185
1.64493	1186
1.32136	1187
1.07936	1188
1.99899	1189
1.58976	1190
1.40675	1191
1.89683	1192
1.22899	1193
1.69461	1194
1.69274	1195
1.22924	1196
1.88548	1197
1.78197	1198
1.46049	1199
1.65951	1200
1.36499	1201
1.68901	1202
1.66913	1203
1.54471	1204
1.10308	1205
1.41951	1206
1.68128	1207
1.40036	1208
0.997791	1209
1.89061	1210
1.47667	1211
1.90787	1212
1.47764	1213
1.17868	1214
1.25482	1215
1.39513	1216
1.49487	1217
1.27096	1218
1.35816	1219
1.48431	1220
1.29149	1221
1.80187	1222
1.48269	1223
1.14842	1224
1.62006	1225
1.44043	1226
1.75405	1227
1.62725	1228
1.87052	1229
1.75875	1230
1.8005	1231
1.6073	1232
1.27687	1233
1.21516	1234
1.50886	1235
1.88448	1236
2.13221	1237
1.46183	1238
1.83032	1239
1.79062	1240
1.2988	1241
1.28722	1242
1.55437	1243
1.81721	1244
1.92182	1245
0.814595	1246
1.59833	1247
1.83921	1248
1.3613	1249
1.22181	1250
1.22792	1251
1.86475	1252
1.56925	1253
1.52333	1254
1.85038	1255
1.91224	1256
1.61301	1257
1.6227	1258
1.44187	1259
1.1198	1260
1.19176	1261
2.00684	1262
1.05168	1263
1.2731	1264
1.50261	1265
1.92186	1266
1.74904	1267
1.24494	1268
1.61849	1269
0.980736	1270
1.64202	1271
1.86475	1272
1.23927	1273
2.21591	1274
2.20741	1275
1.42644	1276
1.37536	1277
1.13221	1278
1.0557	1279
1.43077	1280
1.63922	1281
2.03207	1282
1.42131	1283
0.626679	1284
1.33782	1285
0.853733	1286
1.79051	1287
1.17579	1288
1.72932	1289
1.91726	1290
1.21072	1291
1.35741	1292
1.67588	1293
0.957738	1294
1.2275	1295
1.62678	1296
0.96612	1297
1.58	1298
1.36733	1299
1.4602	1300
1.42962	1301
1.33881	1302
1.29539	1303
1.22137	1304
1.61676	1305
1.22616	1306
1.05998	1307
1.87865	1308
2.12933	1309
1.90124	1310
1.92897	1311
1.14446	1312
1.09356	1313
1.34726	1314
1.58732	1315
1.38014	1316
1.43448	1317
1.09007	1318
1.3522	1319
0.846106	1320
1.55167	1321
2.17009	1322
1.06008	1323
2.01084	1324
1.84688	1325
1.66922	1326
1.73657	1327
1.59018	1328
1.35215	1329
1.35943	1330
1.86453	1331
1.69912	1332
1.67439	1333
1.50913	1334
0.936877	1335
1.06174	1336
2.23582	1337
1.26016	1338
1.46848	1339
1.75396	1340
1.58745	1341
1.41746	1342
1.58884	1343
1.98802	1344
1.2459	1345
1.50244	1346
1.89264	1347
0.943961	1348
1.43934	1349
1.55868	1350
1.47437	1351
1.4259	1352
1.35315	1353
1.27892	1354
1.72623	1355
1.06171	1356
1.22609	1357
1.58404	1358
1.2897	1359
1.03327	1360
1.86497	1361
1.21793	1362
1.63109	1363
1.34427	1364
1.31235	1365
1.70582	1366
1.77254	1367
1.62599	1368
1.38124	1369
1.73799	1370
1.5418	1371
1.17881	1372
2.10414	1373
1.46238	1374
0.880362	1375
1.69786	1376
1.56024	1377
1.41554	1378
1.91532	1379
1.31165	1380
1.87704	1381
1.39816	1382
2.04098	1383
1.58868	1384
1.77268	1385
1.09273	1386
1.53553	1387
1.6768	1388
1.77588	1389
1.04574	1390
1.84938	1391
1.68841	1392
1.29918	1393
1.55247	1394
1.64841	1395
1.28321	1396
2.09476	1397
1.11443	1398
1.78393	1399
0.905456	1400
1.48165	1401
1.42435	1402
1.84554	1403
1.23996	1404
1.28101	1405
1.47407	1406
1.0696	1407
1.11206	1408
1.04418	1409
1.99634	1410
1.73132	1411
1.44296	1412
1.65564	1413
1.49038	1414
1.53446	1415
1.38607	1416
1.39311	1417
0.812618	1418
1.60872	1419
1.93203	1420
1.27009	1421
1.29274	1422
1.60981	1423
1.43212	1424
1.07391	1425
1.78884	1426
1.28876	1427
1.73264	1428
1.4221	1429
1.66506	1430
1.40929	1431
1.54577	1432
1.52534	1433
2.04268	1434
1.57622	1435
1.86362	1436
1.69142	1437
1.50587	1438
1.09299	1439
0.996975	1440
1.51686	1441
1.83406	1442
1.14426	1443
1.61655	1444
1.44123	1445
1.52325	1446
1.78151	1447
1.84722	1448
1.42222	1449
1.32233	1450
1.60045	1451
1.90866	1452
1.67618	1453
1.24898	1454
1.24807	1455
1.94891	1456
1.8066	1457
1.16918	1458
1.12608	1459
1.71508	1460
1.58053	1461
1.17435	1462
1.64111	1463
1.17833	1464
0.695382	1465
1.95762	1466
1.23685	1467
1.40156	1468
1.32658	1469
1.52633	1470
1.47116	1471
1.2214	1472
1.39047	1473
1.46998	1474
1.40455	1475
1.70189	1476
1.43135	1477
1.51446	1478
1.38355	1479
1.67968	1480
1.68367	1481
1.33483	1482
1.75329	1483
1.31366	1484
1.3876	1485
1.00153	1486
1.02585	1487
1.79855	1488
1.75937	1489
1.80836	1490
1.49753	1491
1.19504	1492
1.46097	1493
1.11572	1494
1.69886	1495
1.61321	1496
1.46928	1497
1.35955	1498
1.2083	1499
1.45018	1500
0.913299	1501
2.02287	1502
1.168	1503
1.74127	1504
1.61935	1505
1.15483	1506
1.02507	1507
1.64285	1508
1.51386	1509
1.42589	1510
2.07513	1511
1.37385	1512
1.68716	1513
1.88688	1514
1.27805	1515
1.08388	1516
1.50877	1517
2.01186	1518
1.36252	1519
1.14597	1520
2.00366	1521
1.3603	1522
1.22074	1523
1.75739	1524
1.67418	1525
1.52928	1526
1.54396	1527
1.66704	1528
1.50984	1529
1.67434	1530
1.1013	1531
1.19461	1532
1.5638	1533
1.42368	1534
2.26788	1535
1.20883	1536
1.61456	1537
1.80402	1538
0.903851	1539
1.89299	1540
1.25241	1541
1.61082	1542
1.92707	1543
1.3653	1544
0.908513	1545
1.57287	1546
1.81847	1547
1.20546	1548
1.7987	1549
1.59895	1550
1.61445	1551
1.47012	1552
1.27838	1553
1.1782	1554
1.15066	1555
1.3924	1556
2.01293	1557
1.04021	1558
2.00491	1559
1.84917	1560
1.77737	1561
1.30175	1562
1.28935	1563
1.56117	1564
1.28942	1565
0.958198	1566
0.95077	1567
0.987628	1568
1.99791	1569
1.93593	1570
1.10785	1571
0.907071	1572
1.43961	1573
1.26252	1574
1.17373	1575
1.83874	1576
1.52094	1577
1.29684	1578
1.41541	1579
1.62207	1580
1.58057	1581
0.941664	1582
1.51095	1583
1.9714	1584
1.82911	1585
0.852978	1586
1.59925	1587
1.74422	1588
1.46088	1589
1.60045	1590
0.986107	1591
1.37828	1592
1.74502	1593
1.48748	1594
2.02148	1595
1.51119	1596
1.75538	1597
1.49844	1598
1.49576	1599
1.50643	1600
1.31875	1601
1.27089	1602
1.82141	1603
1.32797	1604
1.16015	1605
1.8235	1606
1.08551	1607
1.3944	1608
1.2345	1609
1.81856	1610
1.68663	1611
1.15061	1612
1.46607	1613
1.36191	1614
1.51531	1615
1.68422	1616
1.26975	1617
1.88833	1618
1.31976	1619
1.19516	1620
1.46214	1621
1.08715	1622
2.0913	1623
1.59119	1624
1.92306	1625
1.48205	1626
1.6267	1627
1.91083	1628
1.15041	1629
1.70534	1630
1.54644	1631
2.11267	1632
1.6016	1633
0.684591	1634
1.50651	1635
1.31062	1636
1.20946	1637
1.60506	1638
0.93729	1639
1.48959	1640
1.43009	1641
1.66862	1642
1.19146	1643
1.39926	1644
1.64935	1645
1.54769	1646
1.45179	1647
1.83548	1648
1.7734	1649
1.49383	1650
1.50102	1651
1.37913	1652
0.523263	1653
1.32711	1654
1.37315	1655
1.26894	1656
1.54106	1657
1.27953	1658
1.74463	1659
1.49978	1660
1.83301	1661
1.78324	1662
1.41023	1663
1.49912	1664
1.51892	1665
1.34161	1666
1.09187	1667
1.1672	1668
1.97818	1669
1.1264	1670
1.19679	1671
1.17231	1672
1.62115	1673
1.11211	1674
1.67935	1675
1.70831	1676
1.62108	1677
1.75538	1678
1.60298	1679
1.51539	1680
1.51326	1681
0.912157	1682
1.74276	1683
1.24606	1684
1.19897	1685
1.75943	1686
1.75032	1687
1.02552	1688
2.01823	1689
1.44688	1690
1.40944	1691
1.54354	1692
1.96522	1693
1.47575	1694
1.90014	1695
1.98556	1696
1.33436	1697
1.34408	1698
1.18049	1699
1.94253	1700
1.86105	1701
1.05992	1702
1.30753	1703
1.41169	1704
1.6639	1705
1.20101	1706
1.52273	1707
1.74474	1708
1.28214	1709
1.0274	1710
0.963001	1711
1.16091	1712
1.68134	1713
1.60216	1714
1.47696	1715
1.48503	1716
1.14726	1717
1.46687	1718
1.53451	1719
1.5656	1720
1.45547	1721
1.33067	1722
1.25631	1723
1.59676	1724
1.42582	1725
1.79	1726
1.69429	1727
1.01906	1728
1.5076	1729
1.77623	1730
1.18935	1731
1.53666	1732
1.21499	1733
1.09025	1734
1.44179	1735
1.28754	1736
1.30731	1737
1.16581	1738
1.07354	1739
1.49756	1740
1.31939	1741
1.65218	1742
1.37259	1743
1.09532	1744
1.94106	1745
1.51476	1746
1.72403	1747
1.97237	1748
1.27517	1749
1.24586	1750
1.60701	1751
1.69123	1752
1.57622	1753
1.60039	1754
1.72166	1755
1.83358	1756
1.77496	1757
1.51426	1758
1.5191	1759
1.15447	1760
1.49055	1761
1.69879	1762
1.94367	1763
1.38579	1764
1.4738	1765
1.77402	1766
1.80406	1767
1.43339	1768
1.85409	1769
1.38807	1770
1.10655	1771
1.49563	1772
1.34414	1773
1.98439	1774
1.30445	1775
1.71642	1776
1.20473	1777
1.29479	1778
1.67199	1779
1.36859	1780
1.55177	1781
1.36684	1782
1.15011	1783
1.35482	1784
1.93578	1785
1.65393	1786
1.65918	1787
1.40899	1788
1.64607	1789
1.81181	1790
1.46217	1791
1.26812	1792
1.67447	1793
2.05787	1794
1.61279	1795
1.78522	1796
1.05969	1797
1.87346	1798
0.620776	1799
1.50792	1800
1.06948	1801
1.95788	1802
1.78228	1803
1.49971	1804
1.24791	1805
1.74357	1806
1.52769	1807
1.41233	1808
2.2258	1809
1.39498	1810
1.79259	1811
1.36226	1812
1.42416	1813
1.22447	1814
1.57436	1815
1.58374	1816
1.09652	1817
1.10954	1818
1.307	1819
0.695674	1820
1.61635	1821
1.83795	1822
1.98969	1823
1.10819	1824
1.06401	1825
1.20724	1826
1.54427	1827
1.74292	1828
1.92802	1829
1.62606	1830
1.30081	1831
1.97113	1832
1.68643	1833
1.65021	1834
1.39087	1835
0.931985	1836
1.84042	1837
1.30115	1838
1.52414	1839
2.10526	1840
1.40648	1841
1.43398	1842
1.9385	1843
1.94112	1844
1.01262	1845
1.57732	1846
1.32486	1847
1.06979	1848
1.56748	1849
1.54339	1850
1.72298	1851
1.34214	1852
1.62063	1853
1.13358	1854
1.33768	1855
0.967058	1856
1.1707	1857
1.7066	1858
1.50468	1859
1.42098	1860
1.18736	1861
1.45354	1862
1.38103	1863
2.12431	1864
1.05282	1865
1.66017	1866
1.48847	1867
0.834488	1868
2.13254	1869
1.19469	1870
1.66787	1871
1.67392	1872
1.37011	1873
1.80604	1874
1.54825	1875
1.21917	1876
